1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 610000004CEF6121
Is Mission Active?  true
Mission Start:  Thu Feb 04 10:35:00 PST 2021
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1708
Total Samples:  4763
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2/15/21 6:35:00 PM,C,15
2/15/21 7:35:00 PM,C,13.5
2/15/21 8:35:00 PM,C,11.5
2/15/21 9:35:00 PM,C,10.5
2/15/21 10:35:00 PM,C,9.5
2/15/21 11:35:00 PM,C,8.5
2/16/21 12:35:00 AM,C,8
2/16/21 1:35:00 AM,C,7
2/16/21 2:35:00 AM,C,7
2/16/21 3:35:00 AM,C,7
2/16/21 4:35:00 AM,C,6.5
2/16/21 5:35:00 AM,C,6
2/16/21 6:35:00 AM,C,5.5
2/16/21 7:35:00 AM,C,6
2/16/21 8:35:00 AM,C,7.5
2/16/21 9:35:00 AM,C,10
2/16/21 10:35:00 AM,C,13.5
2/16/21 11:35:00 AM,C,16.5
2/16/21 12:35:00 PM,C,20
2/16/21 1:35:00 PM,C,19.5
2/16/21 2:35:00 PM,C,19
2/16/21 3:35:00 PM,C,18.5
2/16/21 4:35:00 PM,C,17.5
2/16/21 5:35:00 PM,C,15.5
2/16/21 6:35:00 PM,C,14
2/16/21 7:35:00 PM,C,12.5
2/16/21 8:35:00 PM,C,11
2/16/21 9:35:00 PM,C,9.5
2/16/21 10:35:00 PM,C,8.5
2/16/21 11:35:00 PM,C,7.5
2/17/21 12:35:00 AM,C,6.5
2/17/21 1:35:00 AM,C,6
2/17/21 2:35:00 AM,C,6
2/17/21 3:35:00 AM,C,6
2/17/21 4:35:00 AM,C,6
2/17/21 5:35:00 AM,C,5.5
2/17/21 6:35:00 AM,C,5
2/17/21 7:35:00 AM,C,5
2/17/21 8:35:00 AM,C,5.5
2/17/21 9:35:00 AM,C,10
2/17/21 10:35:00 AM,C,14.5
2/17/21 11:35:00 AM,C,14.5
2/17/21 12:35:00 PM,C,17
2/17/21 1:35:00 PM,C,19
2/17/21 2:35:00 PM,C,18
2/17/21 3:35:00 PM,C,16
2/17/21 4:35:00 PM,C,15
2/17/21 5:35:00 PM,C,13
2/17/21 6:35:00 PM,C,12
2/17/21 7:35:00 PM,C,11
2/17/21 8:35:00 PM,C,10.5
2/17/21 9:35:00 PM,C,9
2/17/21 10:35:00 PM,C,8
2/17/21 11:35:00 PM,C,7.5
2/18/21 12:35:00 AM,C,6.5
2/18/21 1:35:00 AM,C,5.5
2/18/21 2:35:00 AM,C,5.5
2/18/21 3:35:00 AM,C,5
2/18/21 4:35:00 AM,C,4.5
2/18/21 5:35:00 AM,C,4
2/18/21 6:35:00 AM,C,3.5
2/18/21 7:35:00 AM,C,4
2/18/21 8:35:00 AM,C,7
2/18/21 9:35:00 AM,C,9.5
2/18/21 10:35:00 AM,C,11.5
2/18/21 11:35:00 AM,C,14.5
2/18/21 12:35:00 PM,C,17.5
2/18/21 1:35:00 PM,C,18
2/18/21 2:35:00 PM,C,18.5
2/18/21 3:35:00 PM,C,18.5
2/18/21 4:35:00 PM,C,17
2/18/21 5:35:00 PM,C,15.5
2/18/21 6:35:00 PM,C,14
2/18/21 7:35:00 PM,C,13
2/18/21 8:35:00 PM,C,12.5
2/18/21 9:35:00 PM,C,11.5
2/18/21 10:35:00 PM,C,11.5
2/18/21 11:35:00 PM,C,11
2/19/21 12:35:00 AM,C,10
2/19/21 1:35:00 AM,C,9.5
2/19/21 2:35:00 AM,C,9.5
2/19/21 3:35:00 AM,C,9.5
2/19/21 4:35:00 AM,C,9
2/19/21 5:35:00 AM,C,9
2/19/21 6:35:00 AM,C,9
2/19/21 7:35:00 AM,C,9.5
2/19/21 8:35:00 AM,C,10
2/19/21 9:35:00 AM,C,11.5
2/19/21 10:35:00 AM,C,12.5
2/19/21 11:35:00 AM,C,14
2/19/21 12:35:00 PM,C,14
2/19/21 1:35:00 PM,C,15.5
2/19/21 2:35:00 PM,C,19.5
2/19/21 3:35:00 PM,C,17.5
2/19/21 4:35:00 PM,C,17
2/19/21 5:35:00 PM,C,15
2/19/21 6:35:00 PM,C,13.5
2/19/21 7:35:00 PM,C,12
2/19/21 8:35:00 PM,C,11
2/19/21 9:35:00 PM,C,10
2/19/21 10:35:00 PM,C,9.5
2/19/21 11:35:00 PM,C,9
2/20/21 12:35:00 AM,C,8.5
2/20/21 1:35:00 AM,C,8.5
2/20/21 2:35:00 AM,C,8
2/20/21 3:35:00 AM,C,7.5
2/20/21 4:35:00 AM,C,6.5
2/20/21 5:35:00 AM,C,6.5
2/20/21 6:35:00 AM,C,6
2/20/21 7:35:00 AM,C,6
2/20/21 8:35:00 AM,C,6.5
2/20/21 9:35:00 AM,C,12.5
2/20/21 10:35:00 AM,C,16.5
2/20/21 11:35:00 AM,C,16
2/20/21 12:35:00 PM,C,18.5
2/20/21 1:35:00 PM,C,17.5
2/20/21 2:35:00 PM,C,19
2/20/21 3:35:00 PM,C,16.5
2/20/21 4:35:00 PM,C,15
2/20/21 5:35:00 PM,C,13.5
2/20/21 6:35:00 PM,C,12
2/20/21 7:35:00 PM,C,10.5
2/20/21 8:35:00 PM,C,9.5
2/20/21 9:35:00 PM,C,8.5
2/20/21 10:35:00 PM,C,8
2/20/21 11:35:00 PM,C,7.5
2/21/21 12:35:00 AM,C,7
2/21/21 1:35:00 AM,C,6.5
2/21/21 2:35:00 AM,C,6.5
2/21/21 3:35:00 AM,C,7
2/21/21 4:35:00 AM,C,7
2/21/21 5:35:00 AM,C,7
2/21/21 6:35:00 AM,C,6.5
2/21/21 7:35:00 AM,C,6.5
2/21/21 8:35:00 AM,C,7
2/21/21 9:35:00 AM,C,11.5
2/21/21 10:35:00 AM,C,16
2/21/21 11:35:00 AM,C,16
2/21/21 12:35:00 PM,C,20.5
2/21/21 1:35:00 PM,C,21
2/21/21 2:35:00 PM,C,20.5
2/21/21 3:35:00 PM,C,19.5
2/21/21 4:35:00 PM,C,18.5
2/21/21 5:35:00 PM,C,17
2/21/21 6:35:00 PM,C,15
2/21/21 7:35:00 PM,C,13.5
2/21/21 8:35:00 PM,C,12
2/21/21 9:35:00 PM,C,12
2/21/21 10:35:00 PM,C,12
2/21/21 11:35:00 PM,C,12
2/22/21 12:35:00 AM,C,11
2/22/21 1:35:00 AM,C,10
2/22/21 2:35:00 AM,C,9.5
2/22/21 3:35:00 AM,C,8.5
2/22/21 4:35:00 AM,C,8
2/22/21 5:35:00 AM,C,7.5
2/22/21 6:35:00 AM,C,6.5
2/22/21 7:35:00 AM,C,6.5
2/22/21 8:35:00 AM,C,7.5
2/22/21 9:35:00 AM,C,14
2/22/21 10:35:00 AM,C,19
2/22/21 11:35:00 AM,C,19.5
2/22/21 12:35:00 PM,C,23.5
2/22/21 1:35:00 PM,C,25.5
2/22/21 2:35:00 PM,C,25.5
2/22/21 3:35:00 PM,C,23
2/22/21 4:35:00 PM,C,22
2/22/21 5:35:00 PM,C,20
2/22/21 6:35:00 PM,C,17
2/22/21 7:35:00 PM,C,15
2/22/21 8:35:00 PM,C,13.5
2/22/21 9:35:00 PM,C,12
2/22/21 10:35:00 PM,C,11
2/22/21 11:35:00 PM,C,10
2/23/21 12:35:00 AM,C,9.5
2/23/21 1:35:00 AM,C,9
2/23/21 2:35:00 AM,C,9
2/23/21 3:35:00 AM,C,9
2/23/21 4:35:00 AM,C,9
2/23/21 5:35:00 AM,C,10
2/23/21 6:35:00 AM,C,11
2/23/21 7:35:00 AM,C,11
2/23/21 8:35:00 AM,C,12
2/23/21 9:35:00 AM,C,15.5
2/23/21 10:35:00 AM,C,19
2/23/21 11:35:00 AM,C,19.5
2/23/21 12:35:00 PM,C,23.5
2/23/21 1:35:00 PM,C,24.5
2/23/21 2:35:00 PM,C,24
2/23/21 3:35:00 PM,C,22
2/23/21 4:35:00 PM,C,21
2/23/21 5:35:00 PM,C,19
2/23/21 6:35:00 PM,C,16.5
2/23/21 7:35:00 PM,C,15
2/23/21 8:35:00 PM,C,14
2/23/21 9:35:00 PM,C,13
2/23/21 10:35:00 PM,C,12
2/23/21 11:35:00 PM,C,12
2/24/21 12:35:00 AM,C,10.5
2/24/21 1:35:00 AM,C,10
2/24/21 2:35:00 AM,C,10
2/24/21 3:35:00 AM,C,9.5
2/24/21 4:35:00 AM,C,9
2/24/21 5:35:00 AM,C,8.5
2/24/21 6:35:00 AM,C,8
2/24/21 7:35:00 AM,C,7
2/24/21 8:35:00 AM,C,8.5
2/24/21 9:35:00 AM,C,13
2/24/21 10:35:00 AM,C,17
2/24/21 11:35:00 AM,C,17
2/24/21 12:35:00 PM,C,20.5
2/24/21 1:35:00 PM,C,20.5
2/24/21 2:35:00 PM,C,19.5
2/24/21 3:35:00 PM,C,17.5
2/24/21 4:35:00 PM,C,15.5
2/24/21 5:35:00 PM,C,14
2/24/21 6:35:00 PM,C,12.5
2/24/21 7:35:00 PM,C,11.5
2/24/21 8:35:00 PM,C,10.5
2/24/21 9:35:00 PM,C,9.5
2/24/21 10:35:00 PM,C,9
2/24/21 11:35:00 PM,C,8.5
2/25/21 12:35:00 AM,C,7
2/25/21 1:35:00 AM,C,6.5
2/25/21 2:35:00 AM,C,6.5
2/25/21 3:35:00 AM,C,6.5
2/25/21 4:35:00 AM,C,6.5
2/25/21 5:35:00 AM,C,6.5
2/25/21 6:35:00 AM,C,6.5
2/25/21 7:35:00 AM,C,5.5
2/25/21 8:35:00 AM,C,6.5
2/25/21 9:35:00 AM,C,11.5
2/25/21 10:35:00 AM,C,16.5
2/25/21 11:35:00 AM,C,18
2/25/21 12:35:00 PM,C,23
2/25/21 1:35:00 PM,C,24
2/25/21 2:35:00 PM,C,24
2/25/21 3:35:00 PM,C,22
2/25/21 4:35:00 PM,C,20.5
2/25/21 5:35:00 PM,C,18.5
2/25/21 6:35:00 PM,C,15
2/25/21 7:35:00 PM,C,13.5
2/25/21 8:35:00 PM,C,11.5
2/25/21 9:35:00 PM,C,9.5
2/25/21 10:35:00 PM,C,8.5
2/25/21 11:35:00 PM,C,7.5
2/26/21 12:35:00 AM,C,6
2/26/21 1:35:00 AM,C,5
2/26/21 2:35:00 AM,C,4.5
2/26/21 3:35:00 AM,C,4
2/26/21 4:35:00 AM,C,3.5
2/26/21 5:35:00 AM,C,3
2/26/21 6:35:00 AM,C,2.5
2/26/21 7:35:00 AM,C,2.5
2/26/21 8:35:00 AM,C,4.5
2/26/21 9:35:00 AM,C,12.5
2/26/21 10:35:00 AM,C,18
2/26/21 11:35:00 AM,C,19
2/26/21 12:35:00 PM,C,24
2/26/21 1:35:00 PM,C,25.5
2/26/21 2:35:00 PM,C,25.5
2/26/21 3:35:00 PM,C,23
2/26/21 4:35:00 PM,C,21
2/26/21 5:35:00 PM,C,19
2/26/21 6:35:00 PM,C,16.5
2/26/21 7:35:00 PM,C,15
2/26/21 8:35:00 PM,C,13
2/26/21 9:35:00 PM,C,11.5
2/26/21 10:35:00 PM,C,10.5
2/26/21 11:35:00 PM,C,9.5
2/27/21 12:35:00 AM,C,7.5
2/27/21 1:35:00 AM,C,6.5
2/27/21 2:35:00 AM,C,6.5
2/27/21 3:35:00 AM,C,6.5
2/27/21 4:35:00 AM,C,6.5
2/27/21 5:35:00 AM,C,6.5
2/27/21 6:35:00 AM,C,6
2/27/21 7:35:00 AM,C,5.5
2/27/21 8:35:00 AM,C,6
2/27/21 9:35:00 AM,C,11
2/27/21 10:35:00 AM,C,15
2/27/21 11:35:00 AM,C,15.5
2/27/21 12:35:00 PM,C,20
2/27/21 1:35:00 PM,C,21
2/27/21 2:35:00 PM,C,20.5
2/27/21 3:35:00 PM,C,18.5
2/27/21 4:35:00 PM,C,17
2/27/21 5:35:00 PM,C,15.5
2/27/21 6:35:00 PM,C,13.5
2/27/21 7:35:00 PM,C,12.5
2/27/21 8:35:00 PM,C,11
2/27/21 9:35:00 PM,C,10
2/27/21 10:35:00 PM,C,9
2/27/21 11:35:00 PM,C,8.5
2/28/21 12:35:00 AM,C,7
2/28/21 1:35:00 AM,C,6.5
2/28/21 2:35:00 AM,C,6.5
2/28/21 3:35:00 AM,C,6.5
2/28/21 4:35:00 AM,C,7
2/28/21 5:35:00 AM,C,6.5
2/28/21 6:35:00 AM,C,6.5
2/28/21 7:35:00 AM,C,6
2/28/21 8:35:00 AM,C,7
2/28/21 9:35:00 AM,C,12
2/28/21 10:35:00 AM,C,17.5
2/28/21 11:35:00 AM,C,17.5
2/28/21 12:35:00 PM,C,23.5
2/28/21 1:35:00 PM,C,24.5
2/28/21 2:35:00 PM,C,24
2/28/21 3:35:00 PM,C,22.5
2/28/21 4:35:00 PM,C,20.5
2/28/21 5:35:00 PM,C,18.5
2/28/21 6:35:00 PM,C,16
2/28/21 7:35:00 PM,C,13.5
2/28/21 8:35:00 PM,C,11.5
2/28/21 9:35:00 PM,C,10
2/28/21 10:35:00 PM,C,9
2/28/21 11:35:00 PM,C,7.5
3/1/21 12:35:00 AM,C,7
3/1/21 1:35:00 AM,C,6
3/1/21 2:35:00 AM,C,5
3/1/21 3:35:00 AM,C,4.5
3/1/21 4:35:00 AM,C,4.5
3/1/21 5:35:00 AM,C,3.5
3/1/21 6:35:00 AM,C,3
3/1/21 7:35:00 AM,C,3
3/1/21 8:35:00 AM,C,5.5
3/1/21 9:35:00 AM,C,13
3/1/21 10:35:00 AM,C,18.5
3/1/21 11:35:00 AM,C,19.5
3/1/21 12:35:00 PM,C,25.5
3/1/21 1:35:00 PM,C,26
3/1/21 2:35:00 PM,C,26
3/1/21 3:35:00 PM,C,24
3/1/21 4:35:00 PM,C,22
3/1/21 5:35:00 PM,C,20
3/1/21 6:35:00 PM,C,16.5
