"Date.Time","Unit","temp","cohort","block","hour","minute","Date"
2021-03-13 14:37:00,"C",23.5,1,3,14,37,2021-03-13
2021-03-13 15:37:00,"C",22.5,1,3,15,37,2021-03-13
2021-03-13 16:37:00,"C",21,1,3,16,37,2021-03-13
2021-03-13 17:37:00,"C",18,1,3,17,37,2021-03-13
2021-03-13 18:37:00,"C",15,1,3,18,37,2021-03-13
2021-03-13 19:37:00,"C",12.5,1,3,19,37,2021-03-13
2021-03-13 20:37:00,"C",11,1,3,20,37,2021-03-13
2021-03-13 21:37:00,"C",9.5,1,3,21,37,2021-03-13
2021-03-13 22:37:00,"C",8.5,1,3,22,37,2021-03-13
2021-03-13 23:37:00,"C",7.5,1,3,23,37,2021-03-13
2021-03-14 00:37:00,"C",6.5,1,3,0,37,2021-03-14
2021-03-14 01:37:00,"C",6,1,3,1,37,2021-03-14
2021-03-14 03:37:00,"C",5.5,1,3,3,37,2021-03-14
2021-03-14 04:37:00,"C",5,1,3,4,37,2021-03-14
2021-03-14 05:37:00,"C",4.5,1,3,5,37,2021-03-14
2021-03-14 06:37:00,"C",4.5,1,3,6,37,2021-03-14
2021-03-14 07:37:00,"C",4.5,1,3,7,37,2021-03-14
2021-03-14 08:37:00,"C",6,1,3,8,37,2021-03-14
2021-03-14 09:37:00,"C",10,1,3,9,37,2021-03-14
2021-03-14 10:37:00,"C",12,1,3,10,37,2021-03-14
2021-03-14 11:37:00,"C",14.5,1,3,11,37,2021-03-14
2021-03-14 12:37:00,"C",18,1,3,12,37,2021-03-14
2021-03-14 13:37:00,"C",17.5,1,3,13,37,2021-03-14
2021-03-14 14:37:00,"C",17,1,3,14,37,2021-03-14
2021-03-14 15:37:00,"C",16.5,1,3,15,37,2021-03-14
2021-03-14 16:37:00,"C",16,1,3,16,37,2021-03-14
2021-03-14 17:37:00,"C",14.5,1,3,17,37,2021-03-14
2021-03-14 18:37:00,"C",13.5,1,3,18,37,2021-03-14
2021-03-14 19:37:00,"C",12,1,3,19,37,2021-03-14
2021-03-14 20:37:00,"C",11.5,1,3,20,37,2021-03-14
2021-03-14 21:37:00,"C",10.5,1,3,21,37,2021-03-14
2021-03-14 22:37:00,"C",10,1,3,22,37,2021-03-14
2021-03-14 23:37:00,"C",9,1,3,23,37,2021-03-14
2021-03-15 00:37:00,"C",8,1,3,0,37,2021-03-15
2021-03-15 01:37:00,"C",6,1,3,1,37,2021-03-15
2021-03-15 02:37:00,"C",5,1,3,2,37,2021-03-15
2021-03-15 03:37:00,"C",4.5,1,3,3,37,2021-03-15
2021-03-15 04:37:00,"C",4,1,3,4,37,2021-03-15
2021-03-15 05:37:00,"C",4,1,3,5,37,2021-03-15
2021-03-15 06:37:00,"C",3.5,1,3,6,37,2021-03-15
2021-03-15 07:37:00,"C",3,1,3,7,37,2021-03-15
2021-03-15 08:37:00,"C",5,1,3,8,37,2021-03-15
2021-03-15 09:37:00,"C",9.5,1,3,9,37,2021-03-15
2021-03-15 10:37:00,"C",12.5,1,3,10,37,2021-03-15
2021-03-15 11:37:00,"C",11.5,1,3,11,37,2021-03-15
2021-03-15 12:37:00,"C",15,1,3,12,37,2021-03-15
2021-03-15 13:37:00,"C",17,1,3,13,37,2021-03-15
2021-03-15 14:37:00,"C",15.5,1,3,14,37,2021-03-15
2021-03-15 15:37:00,"C",13.5,1,3,15,37,2021-03-15
2021-03-15 16:37:00,"C",13.5,1,3,16,37,2021-03-15
2021-03-15 17:37:00,"C",13,1,3,17,37,2021-03-15
2021-03-15 18:37:00,"C",12,1,3,18,37,2021-03-15
2021-03-15 19:37:00,"C",10,1,3,19,37,2021-03-15
2021-03-15 20:37:00,"C",8.5,1,3,20,37,2021-03-15
2021-03-15 21:37:00,"C",7.5,1,3,21,37,2021-03-15
2021-03-15 22:37:00,"C",6.5,1,3,22,37,2021-03-15
2021-03-15 23:37:00,"C",6,1,3,23,37,2021-03-15
2021-03-16 00:37:00,"C",5,1,3,0,37,2021-03-16
2021-03-16 01:37:00,"C",4.5,1,3,1,37,2021-03-16
2021-03-16 02:37:00,"C",4,1,3,2,37,2021-03-16
2021-03-16 03:37:00,"C",3.5,1,3,3,37,2021-03-16
2021-03-16 04:37:00,"C",3.5,1,3,4,37,2021-03-16
2021-03-16 05:37:00,"C",3.5,1,3,5,37,2021-03-16
2021-03-16 06:37:00,"C",3,1,3,6,37,2021-03-16
2021-03-16 07:37:00,"C",3,1,3,7,37,2021-03-16
2021-03-16 08:37:00,"C",3.5,1,3,8,37,2021-03-16
2021-03-16 09:37:00,"C",8,1,3,9,37,2021-03-16
2021-03-16 10:37:00,"C",12.5,1,3,10,37,2021-03-16
2021-03-16 11:37:00,"C",16.5,1,3,11,37,2021-03-16
2021-03-16 12:37:00,"C",21,1,3,12,37,2021-03-16
2021-03-16 13:37:00,"C",24.5,1,3,13,37,2021-03-16
2021-03-16 14:37:00,"C",24,1,3,14,37,2021-03-16
2021-03-16 15:37:00,"C",20.5,1,3,15,37,2021-03-16
2021-03-16 16:37:00,"C",19.5,1,3,16,37,2021-03-16
2021-03-16 17:37:00,"C",16.5,1,3,17,37,2021-03-16
2021-03-16 18:37:00,"C",15,1,3,18,37,2021-03-16
2021-03-16 19:37:00,"C",13,1,3,19,37,2021-03-16
2021-03-16 20:37:00,"C",11.5,1,3,20,37,2021-03-16
2021-03-16 21:37:00,"C",10,1,3,21,37,2021-03-16
2021-03-16 22:37:00,"C",9,1,3,22,37,2021-03-16
2021-03-16 23:37:00,"C",7.5,1,3,23,37,2021-03-16
2021-03-17 00:37:00,"C",6.5,1,3,0,37,2021-03-17
2021-03-17 01:37:00,"C",5.5,1,3,1,37,2021-03-17
2021-03-17 02:37:00,"C",5.5,1,3,2,37,2021-03-17
2021-03-17 03:37:00,"C",5,1,3,3,37,2021-03-17
2021-03-17 04:37:00,"C",4.5,1,3,4,37,2021-03-17
2021-03-17 05:37:00,"C",4.5,1,3,5,37,2021-03-17
2021-03-17 06:37:00,"C",4,1,3,6,37,2021-03-17
2021-03-17 07:37:00,"C",4,1,3,7,37,2021-03-17
2021-03-17 08:37:00,"C",5.5,1,3,8,37,2021-03-17
2021-03-17 09:37:00,"C",8,1,3,9,37,2021-03-17
2021-03-17 10:37:00,"C",12,1,3,10,37,2021-03-17
2021-03-17 11:37:00,"C",13,1,3,11,37,2021-03-17
2021-03-17 12:37:00,"C",13.5,1,3,12,37,2021-03-17
2021-03-17 13:37:00,"C",15,1,3,13,37,2021-03-17
2021-03-17 14:37:00,"C",15.5,1,3,14,37,2021-03-17
2021-03-17 15:37:00,"C",16.5,1,3,15,37,2021-03-17
2021-03-17 16:37:00,"C",17,1,3,16,37,2021-03-17
2021-03-17 17:37:00,"C",15.5,1,3,17,37,2021-03-17
2021-03-17 18:37:00,"C",14,1,3,18,37,2021-03-17
2021-03-17 19:37:00,"C",13,1,3,19,37,2021-03-17
2021-03-17 20:37:00,"C",12,1,3,20,37,2021-03-17
2021-03-17 21:37:00,"C",11.5,1,3,21,37,2021-03-17
2021-03-17 22:37:00,"C",11,1,3,22,37,2021-03-17
2021-03-17 23:37:00,"C",10,1,3,23,37,2021-03-17
2021-03-18 00:37:00,"C",9.5,1,3,0,37,2021-03-18
2021-03-18 01:37:00,"C",8.5,1,3,1,37,2021-03-18
2021-03-18 02:37:00,"C",8.5,1,3,2,37,2021-03-18
2021-03-18 03:37:00,"C",8.5,1,3,3,37,2021-03-18
2021-03-18 04:37:00,"C",8.5,1,3,4,37,2021-03-18
2021-03-18 05:37:00,"C",8,1,3,5,37,2021-03-18
2021-03-18 06:37:00,"C",8,1,3,6,37,2021-03-18
2021-03-18 07:37:00,"C",8.5,1,3,7,37,2021-03-18
2021-03-18 08:37:00,"C",10.5,1,3,8,37,2021-03-18
2021-03-18 09:37:00,"C",12,1,3,9,37,2021-03-18
2021-03-18 10:37:00,"C",13,1,3,10,37,2021-03-18
2021-03-18 11:37:00,"C",14.5,1,3,11,37,2021-03-18
2021-03-18 12:37:00,"C",13.5,1,3,12,37,2021-03-18
2021-03-18 13:37:00,"C",15,1,3,13,37,2021-03-18
2021-03-18 14:37:00,"C",15.5,1,3,14,37,2021-03-18
2021-03-18 15:37:00,"C",14.5,1,3,15,37,2021-03-18
2021-03-18 16:37:00,"C",15,1,3,16,37,2021-03-18
2021-03-18 17:37:00,"C",14,1,3,17,37,2021-03-18
2021-03-18 18:37:00,"C",13,1,3,18,37,2021-03-18
2021-03-18 19:37:00,"C",12.5,1,3,19,37,2021-03-18
2021-03-18 20:37:00,"C",12,1,3,20,37,2021-03-18
2021-03-18 21:37:00,"C",11.5,1,3,21,37,2021-03-18
2021-03-18 22:37:00,"C",11,1,3,22,37,2021-03-18
2021-03-18 23:37:00,"C",10.5,1,3,23,37,2021-03-18
2021-03-19 00:37:00,"C",10.5,1,3,0,37,2021-03-19
2021-03-19 01:37:00,"C",10,1,3,1,37,2021-03-19
2021-03-19 02:37:00,"C",10,1,3,2,37,2021-03-19
2021-03-19 03:37:00,"C",9.5,1,3,3,37,2021-03-19
2021-03-19 04:37:00,"C",9,1,3,4,37,2021-03-19
2021-03-19 05:37:00,"C",9,1,3,5,37,2021-03-19
2021-03-19 06:37:00,"C",9,1,3,6,37,2021-03-19
2021-03-19 07:37:00,"C",9,1,3,7,37,2021-03-19
2021-03-19 08:37:00,"C",10.5,1,3,8,37,2021-03-19
2021-03-19 09:37:00,"C",13,1,3,9,37,2021-03-19
2021-03-19 10:37:00,"C",16.5,1,3,10,37,2021-03-19
2021-03-19 11:37:00,"C",17,1,3,11,37,2021-03-19
2021-03-19 12:37:00,"C",21,1,3,12,37,2021-03-19
2021-03-19 13:37:00,"C",21,1,3,13,37,2021-03-19
2021-03-19 14:37:00,"C",20.5,1,3,14,37,2021-03-19
2021-03-19 15:37:00,"C",20,1,3,15,37,2021-03-19
2021-03-19 16:37:00,"C",18.5,1,3,16,37,2021-03-19
2021-03-19 17:37:00,"C",18.5,1,3,17,37,2021-03-19
2021-03-19 18:37:00,"C",16,1,3,18,37,2021-03-19
2021-03-19 19:37:00,"C",14,1,3,19,37,2021-03-19
2021-03-19 20:37:00,"C",12.5,1,3,20,37,2021-03-19
2021-03-19 21:37:00,"C",11,1,3,21,37,2021-03-19
2021-03-19 22:37:00,"C",10,1,3,22,37,2021-03-19
2021-03-19 23:37:00,"C",9,1,3,23,37,2021-03-19
2021-03-20 00:37:00,"C",7.5,1,3,0,37,2021-03-20
2021-03-20 01:37:00,"C",6.5,1,3,1,37,2021-03-20
2021-03-20 02:37:00,"C",6,1,3,2,37,2021-03-20
2021-03-20 03:37:00,"C",5.5,1,3,3,37,2021-03-20
2021-03-20 04:37:00,"C",5,1,3,4,37,2021-03-20
2021-03-20 05:37:00,"C",4.5,1,3,5,37,2021-03-20
2021-03-20 06:37:00,"C",4,1,3,6,37,2021-03-20
2021-03-20 07:37:00,"C",4,1,3,7,37,2021-03-20
2021-03-20 08:37:00,"C",5.5,1,3,8,37,2021-03-20
2021-03-20 09:37:00,"C",10,1,3,9,37,2021-03-20
2021-03-20 10:37:00,"C",14,1,3,10,37,2021-03-20
2021-03-20 11:37:00,"C",18,1,3,11,37,2021-03-20
2021-03-20 12:37:00,"C",19,1,3,12,37,2021-03-20
2021-03-20 13:37:00,"C",21.5,1,3,13,37,2021-03-20
2021-03-20 14:37:00,"C",20.5,1,3,14,37,2021-03-20
2021-03-20 15:37:00,"C",19.5,1,3,15,37,2021-03-20
2021-03-20 16:37:00,"C",18.5,1,3,16,37,2021-03-20
2021-03-20 17:37:00,"C",18,1,3,17,37,2021-03-20
2021-03-20 18:37:00,"C",16.5,1,3,18,37,2021-03-20
2021-03-20 19:37:00,"C",14,1,3,19,37,2021-03-20
2021-03-20 20:37:00,"C",11.5,1,3,20,37,2021-03-20
2021-03-20 21:37:00,"C",10.5,1,3,21,37,2021-03-20
2021-03-20 22:37:00,"C",9,1,3,22,37,2021-03-20
2021-03-20 23:37:00,"C",8,1,3,23,37,2021-03-20
2021-03-21 00:37:00,"C",7.5,1,3,0,37,2021-03-21
2021-03-21 01:37:00,"C",6.5,1,3,1,37,2021-03-21
2021-03-21 02:37:00,"C",6,1,3,2,37,2021-03-21
2021-03-21 03:37:00,"C",5.5,1,3,3,37,2021-03-21
2021-03-21 04:37:00,"C",5,1,3,4,37,2021-03-21
2021-03-21 05:37:00,"C",5,1,3,5,37,2021-03-21
2021-03-21 06:37:00,"C",5,1,3,6,37,2021-03-21
2021-03-21 07:37:00,"C",5,1,3,7,37,2021-03-21
2021-03-21 08:37:00,"C",6,1,3,8,37,2021-03-21
2021-03-21 09:37:00,"C",9.5,1,3,9,37,2021-03-21
2021-03-21 10:37:00,"C",13.5,1,3,10,37,2021-03-21
2021-03-21 11:37:00,"C",18,1,3,11,37,2021-03-21
2021-03-21 12:37:00,"C",21,1,3,12,37,2021-03-21
2021-03-21 13:37:00,"C",25,1,3,13,37,2021-03-21
2021-03-21 14:37:00,"C",24.5,1,3,14,37,2021-03-21
2021-03-21 15:37:00,"C",21.5,1,3,15,37,2021-03-21
2021-03-21 16:37:00,"C",20.5,1,3,16,37,2021-03-21
2021-03-21 17:37:00,"C",20,1,3,17,37,2021-03-21
2021-03-21 18:37:00,"C",18.5,1,3,18,37,2021-03-21
2021-03-21 19:37:00,"C",16,1,3,19,37,2021-03-21
2021-03-21 20:37:00,"C",13.5,1,3,20,37,2021-03-21
2021-03-21 21:37:00,"C",12,1,3,21,37,2021-03-21
2021-03-21 22:37:00,"C",10.5,1,3,22,37,2021-03-21
2021-03-21 23:37:00,"C",9.5,1,3,23,37,2021-03-21
2021-03-22 00:37:00,"C",8.5,1,3,0,37,2021-03-22
2021-03-22 01:37:00,"C",7.5,1,3,1,37,2021-03-22
2021-03-22 02:37:00,"C",7,1,3,2,37,2021-03-22
2021-03-22 03:37:00,"C",6.5,1,3,3,37,2021-03-22
2021-03-22 04:37:00,"C",6.5,1,3,4,37,2021-03-22
2021-03-22 05:37:00,"C",6,1,3,5,37,2021-03-22
2021-03-22 06:37:00,"C",5.5,1,3,6,37,2021-03-22
2021-03-22 07:37:00,"C",6,1,3,7,37,2021-03-22
2021-03-22 08:37:00,"C",7,1,3,8,37,2021-03-22
2021-03-22 09:37:00,"C",11,1,3,9,37,2021-03-22
2021-03-22 10:37:00,"C",15,1,3,10,37,2021-03-22
2021-03-22 11:37:00,"C",16,1,3,11,37,2021-03-22
2021-03-22 12:37:00,"C",19,1,3,12,37,2021-03-22
2021-03-22 13:37:00,"C",20.5,1,3,13,37,2021-03-22
2021-03-22 14:37:00,"C",20,1,3,14,37,2021-03-22
2021-03-22 15:37:00,"C",20,1,3,15,37,2021-03-22
2021-03-22 16:37:00,"C",20,1,3,16,37,2021-03-22
2021-03-22 17:37:00,"C",19.5,1,3,17,37,2021-03-22
2021-03-22 18:37:00,"C",19,1,3,18,37,2021-03-22
2021-03-22 19:37:00,"C",16.5,1,3,19,37,2021-03-22
2021-03-22 20:37:00,"C",15,1,3,20,37,2021-03-22
2021-03-22 21:37:00,"C",13.5,1,3,21,37,2021-03-22
2021-03-22 22:37:00,"C",12.5,1,3,22,37,2021-03-22
2021-03-22 23:37:00,"C",11.5,1,3,23,37,2021-03-22
2021-03-23 00:37:00,"C",10.5,1,3,0,37,2021-03-23
2021-03-23 01:37:00,"C",9,1,3,1,37,2021-03-23
2021-03-23 02:37:00,"C",8.5,1,3,2,37,2021-03-23
2021-03-23 03:37:00,"C",7.5,1,3,3,37,2021-03-23
2021-03-23 04:37:00,"C",7,1,3,4,37,2021-03-23
2021-03-23 05:37:00,"C",7,1,3,5,37,2021-03-23
2021-03-23 06:37:00,"C",7,1,3,6,37,2021-03-23
2021-03-23 07:37:00,"C",7,1,3,7,37,2021-03-23
2021-03-23 08:37:00,"C",6.5,1,3,8,37,2021-03-23
2021-03-23 09:37:00,"C",10.5,1,3,9,37,2021-03-23
2021-03-23 10:37:00,"C",14.5,1,3,10,37,2021-03-23
2021-03-23 11:37:00,"C",18,1,3,11,37,2021-03-23
2021-03-23 12:37:00,"C",20.5,1,3,12,37,2021-03-23
2021-03-23 13:37:00,"C",23,1,3,13,37,2021-03-23
2021-03-23 14:37:00,"C",22,1,3,14,37,2021-03-23
2021-03-23 15:37:00,"C",19,1,3,15,37,2021-03-23
2021-03-23 16:37:00,"C",18.5,1,3,16,37,2021-03-23
2021-03-23 17:37:00,"C",18,1,3,17,37,2021-03-23
2021-03-23 18:37:00,"C",16.5,1,3,18,37,2021-03-23
2021-03-23 19:37:00,"C",15,1,3,19,37,2021-03-23
2021-03-23 20:37:00,"C",13.5,1,3,20,37,2021-03-23
2021-03-23 21:37:00,"C",12,1,3,21,37,2021-03-23
2021-03-23 22:37:00,"C",11,1,3,22,37,2021-03-23
2021-03-23 23:37:00,"C",10,1,3,23,37,2021-03-23
2021-03-24 00:37:00,"C",9.5,1,3,0,37,2021-03-24
2021-03-24 01:37:00,"C",7,1,3,1,37,2021-03-24
2021-03-24 02:37:00,"C",7,1,3,2,37,2021-03-24
2021-03-24 03:37:00,"C",7,1,3,3,37,2021-03-24
2021-03-24 04:37:00,"C",7,1,3,4,37,2021-03-24
2021-03-24 05:37:00,"C",6.5,1,3,5,37,2021-03-24
2021-03-24 06:37:00,"C",6.5,1,3,6,37,2021-03-24
2021-03-24 07:37:00,"C",6.5,1,3,7,37,2021-03-24
2021-03-24 08:37:00,"C",7,1,3,8,37,2021-03-24
2021-03-24 09:37:00,"C",11,1,3,9,37,2021-03-24
2021-03-24 10:37:00,"C",16,1,3,10,37,2021-03-24
2021-03-24 11:37:00,"C",20.5,1,3,11,37,2021-03-24
2021-03-24 12:37:00,"C",24.5,1,3,12,37,2021-03-24
2021-03-24 13:37:00,"C",28,1,3,13,37,2021-03-24
2021-03-24 14:37:00,"C",27.5,1,3,14,37,2021-03-24
2021-03-24 15:37:00,"C",25,1,3,15,37,2021-03-24
2021-03-24 16:37:00,"C",24,1,3,16,37,2021-03-24
2021-03-24 17:37:00,"C",22,1,3,17,37,2021-03-24
2021-03-24 18:37:00,"C",19.5,1,3,18,37,2021-03-24
2021-03-24 19:37:00,"C",17,1,3,19,37,2021-03-24
2021-03-24 20:37:00,"C",14.5,1,3,20,37,2021-03-24
2021-03-24 21:37:00,"C",13,1,3,21,37,2021-03-24
2021-03-24 22:37:00,"C",12,1,3,22,37,2021-03-24
2021-03-24 23:37:00,"C",11,1,3,23,37,2021-03-24
2021-03-25 00:37:00,"C",10,1,3,0,37,2021-03-25
2021-03-25 01:37:00,"C",9,1,3,1,37,2021-03-25
2021-03-25 02:37:00,"C",8,1,3,2,37,2021-03-25
2021-03-25 03:37:00,"C",7.5,1,3,3,37,2021-03-25
2021-03-25 04:37:00,"C",7,1,3,4,37,2021-03-25
2021-03-25 05:37:00,"C",6.5,1,3,5,37,2021-03-25
2021-03-25 06:37:00,"C",6,1,3,6,37,2021-03-25
2021-03-25 07:37:00,"C",6,1,3,7,37,2021-03-25
2021-03-25 08:37:00,"C",7,1,3,8,37,2021-03-25
2021-03-25 09:37:00,"C",10.5,1,3,9,37,2021-03-25
2021-03-25 10:37:00,"C",15,1,3,10,37,2021-03-25
2021-03-25 11:37:00,"C",18.5,1,3,11,37,2021-03-25
2021-03-25 12:37:00,"C",21.5,1,3,12,37,2021-03-25
2021-03-25 13:37:00,"C",24.5,1,3,13,37,2021-03-25
2021-03-25 14:37:00,"C",24,1,3,14,37,2021-03-25
2021-03-25 15:37:00,"C",21.5,1,3,15,37,2021-03-25
2021-03-25 16:37:00,"C",20.5,1,3,16,37,2021-03-25
2021-03-25 17:37:00,"C",21,1,3,17,37,2021-03-25
2021-03-25 18:37:00,"C",19,1,3,18,37,2021-03-25
2021-03-25 19:37:00,"C",16.5,1,3,19,37,2021-03-25
2021-03-25 20:37:00,"C",15,1,3,20,37,2021-03-25
2021-03-25 21:37:00,"C",13,1,3,21,37,2021-03-25
2021-03-25 22:37:00,"C",11.5,1,3,22,37,2021-03-25
2021-03-25 23:37:00,"C",10.5,1,3,23,37,2021-03-25
2021-03-26 00:37:00,"C",8.5,1,3,0,37,2021-03-26
2021-03-26 01:37:00,"C",8,1,3,1,37,2021-03-26
2021-03-26 02:37:00,"C",7.5,1,3,2,37,2021-03-26
2021-03-26 03:37:00,"C",7.5,1,3,3,37,2021-03-26
2021-03-26 04:37:00,"C",7.5,1,3,4,37,2021-03-26
2021-03-26 05:37:00,"C",7.5,1,3,5,37,2021-03-26
2021-03-26 06:37:00,"C",7.5,1,3,6,37,2021-03-26
2021-03-26 07:37:00,"C",6.5,1,3,7,37,2021-03-26
2021-03-26 08:37:00,"C",7.5,1,3,8,37,2021-03-26
2021-03-26 09:37:00,"C",12,1,3,9,37,2021-03-26
2021-03-26 10:37:00,"C",17,1,3,10,37,2021-03-26
2021-03-26 11:37:00,"C",20.5,1,3,11,37,2021-03-26
2021-03-26 12:37:00,"C",24.5,1,3,12,37,2021-03-26
2021-03-26 13:37:00,"C",28,1,3,13,37,2021-03-26
2021-03-26 14:37:00,"C",27,1,3,14,37,2021-03-26
2021-03-26 15:37:00,"C",24,1,3,15,37,2021-03-26
2021-03-26 16:37:00,"C",23,1,3,16,37,2021-03-26
2021-03-26 17:37:00,"C",23,1,3,17,37,2021-03-26
2021-03-26 18:37:00,"C",21.5,1,3,18,37,2021-03-26
2021-03-26 19:37:00,"C",19,1,3,19,37,2021-03-26
2021-03-26 20:37:00,"C",16.5,1,3,20,37,2021-03-26
2021-03-26 21:37:00,"C",14.5,1,3,21,37,2021-03-26
2021-03-26 22:37:00,"C",12.5,1,3,22,37,2021-03-26
2021-03-26 23:37:00,"C",11,1,3,23,37,2021-03-26
2021-03-27 00:37:00,"C",8,1,3,0,37,2021-03-27
2021-03-27 01:37:00,"C",7.5,1,3,1,37,2021-03-27
2021-03-27 02:37:00,"C",7,1,3,2,37,2021-03-27
2021-03-27 03:37:00,"C",6,1,3,3,37,2021-03-27
2021-03-27 04:37:00,"C",5.5,1,3,4,37,2021-03-27
2021-03-27 05:37:00,"C",5.5,1,3,5,37,2021-03-27
2021-03-27 06:37:00,"C",5,1,3,6,37,2021-03-27
2021-03-27 07:37:00,"C",4.5,1,3,7,37,2021-03-27
2021-03-27 08:37:00,"C",5.5,1,3,8,37,2021-03-27
2021-03-27 09:37:00,"C",12,1,3,9,37,2021-03-27
2021-03-27 10:37:00,"C",18,1,3,10,37,2021-03-27
2021-03-27 11:37:00,"C",22.5,1,3,11,37,2021-03-27
2021-03-27 12:37:00,"C",26.5,1,3,12,37,2021-03-27
2021-03-27 13:37:00,"C",31,1,3,13,37,2021-03-27
2021-03-27 14:37:00,"C",30.5,1,3,14,37,2021-03-27
2021-03-27 15:37:00,"C",27,1,3,15,37,2021-03-27
2021-03-27 16:37:00,"C",25.5,1,3,16,37,2021-03-27
2021-03-27 17:37:00,"C",25,1,3,17,37,2021-03-27
2021-03-27 18:37:00,"C",23.5,1,3,18,37,2021-03-27
2021-03-27 19:37:00,"C",21,1,3,19,37,2021-03-27
2021-03-27 20:37:00,"C",18.5,1,3,20,37,2021-03-27
2021-03-27 21:37:00,"C",16.5,1,3,21,37,2021-03-27
2021-03-27 22:37:00,"C",15,1,3,22,37,2021-03-27
2021-03-27 23:37:00,"C",13.5,1,3,23,37,2021-03-27
2021-03-28 00:37:00,"C",12,1,3,0,37,2021-03-28
2021-03-28 01:37:00,"C",11,1,3,1,37,2021-03-28
2021-03-28 02:37:00,"C",10,1,3,2,37,2021-03-28
2021-03-28 03:37:00,"C",9.5,1,3,3,37,2021-03-28
2021-03-28 04:37:00,"C",8.5,1,3,4,37,2021-03-28
2021-03-28 05:37:00,"C",8,1,3,5,37,2021-03-28
2021-03-28 06:37:00,"C",7.5,1,3,6,37,2021-03-28
2021-03-28 07:37:00,"C",7,1,3,7,37,2021-03-28
2021-03-28 08:37:00,"C",8.5,1,3,8,37,2021-03-28
2021-03-28 09:37:00,"C",15.5,1,3,9,37,2021-03-28
2021-03-28 10:37:00,"C",22.5,1,3,10,37,2021-03-28
2021-03-28 11:37:00,"C",26.5,1,3,11,37,2021-03-28
2021-03-28 12:37:00,"C",29.5,1,3,12,37,2021-03-28
2021-03-28 13:37:00,"C",32.5,1,3,13,37,2021-03-28
2021-03-28 14:37:00,"C",31.5,1,3,14,37,2021-03-28
2021-03-28 15:37:00,"C",28,1,3,15,37,2021-03-28
2021-03-28 16:37:00,"C",27,1,3,16,37,2021-03-28
2021-03-28 17:37:00,"C",26.5,1,3,17,37,2021-03-28
2021-03-28 18:37:00,"C",25,1,3,18,37,2021-03-28
2021-03-28 19:37:00,"C",22,1,3,19,37,2021-03-28
2021-03-28 20:37:00,"C",20,1,3,20,37,2021-03-28
2021-03-28 21:37:00,"C",18,1,3,21,37,2021-03-28
2021-03-28 22:37:00,"C",16,1,3,22,37,2021-03-28
2021-03-28 23:37:00,"C",14,1,3,23,37,2021-03-28
2021-03-29 00:37:00,"C",10.5,1,3,0,37,2021-03-29
2021-03-29 01:37:00,"C",9.5,1,3,1,37,2021-03-29
2021-03-29 02:37:00,"C",8.5,1,3,2,37,2021-03-29
2021-03-29 03:37:00,"C",8,1,3,3,37,2021-03-29
2021-03-29 04:37:00,"C",7.5,1,3,4,37,2021-03-29
2021-03-29 05:37:00,"C",7,1,3,5,37,2021-03-29
2021-03-29 06:37:00,"C",6.5,1,3,6,37,2021-03-29
2021-03-29 07:37:00,"C",6.5,1,3,7,37,2021-03-29
2021-03-29 08:37:00,"C",8,1,3,8,37,2021-03-29
2021-03-29 09:37:00,"C",12.5,1,3,9,37,2021-03-29
2021-03-29 10:37:00,"C",16.5,1,3,10,37,2021-03-29
2021-03-29 11:37:00,"C",20,1,3,11,37,2021-03-29
2021-03-29 12:37:00,"C",23,1,3,12,37,2021-03-29
2021-03-29 13:37:00,"C",27,1,3,13,37,2021-03-29
2021-03-29 14:37:00,"C",26,1,3,14,37,2021-03-29
2021-03-29 15:37:00,"C",23.5,1,3,15,37,2021-03-29
2021-03-29 16:37:00,"C",22.5,1,3,16,37,2021-03-29
2021-03-29 17:37:00,"C",22,1,3,17,37,2021-03-29
2021-03-29 18:37:00,"C",20,1,3,18,37,2021-03-29
2021-03-29 19:37:00,"C",17.5,1,3,19,37,2021-03-29
2021-03-29 20:37:00,"C",15.5,1,3,20,37,2021-03-29
2021-03-29 21:37:00,"C",14,1,3,21,37,2021-03-29
2021-03-29 22:37:00,"C",13.5,1,3,22,37,2021-03-29
2021-03-29 23:37:00,"C",13.5,1,3,23,37,2021-03-29
2021-03-30 00:37:00,"C",10,1,3,0,37,2021-03-30
2021-03-30 01:37:00,"C",11,1,3,1,37,2021-03-30
2021-03-30 02:37:00,"C",11.5,1,3,2,37,2021-03-30
2021-03-30 03:37:00,"C",11.5,1,3,3,37,2021-03-30
2021-03-30 04:37:00,"C",11,1,3,4,37,2021-03-30
2021-03-30 05:37:00,"C",11,1,3,5,37,2021-03-30
2021-03-30 06:37:00,"C",10,1,3,6,37,2021-03-30
2021-03-30 07:37:00,"C",8,1,3,7,37,2021-03-30
2021-03-30 08:37:00,"C",10,1,3,8,37,2021-03-30
2021-03-30 09:37:00,"C",14.5,1,3,9,37,2021-03-30
2021-03-30 10:37:00,"C",19,1,3,10,37,2021-03-30
2021-03-30 11:37:00,"C",22,1,3,11,37,2021-03-30
2021-03-30 12:37:00,"C",25,1,3,12,37,2021-03-30
2021-03-30 13:37:00,"C",28,1,3,13,37,2021-03-30
2021-03-30 14:37:00,"C",27.5,1,3,14,37,2021-03-30
2021-03-30 15:37:00,"C",24.5,1,3,15,37,2021-03-30
2021-03-30 16:37:00,"C",24,1,3,16,37,2021-03-30
2021-03-30 17:37:00,"C",23.5,1,3,17,37,2021-03-30
