"","Population","Cohort","Old.Block","Old.Replicate","New.Block","New.Position","germdate","Notes","plantdate","germjul","plantjul","days2germ","plantSep","germSep","days2germ2","planted","germinated","water.date","RegermSep","Redays2germ","mean.Temp"
"2110","CAAN1",3,3,8,11,"H_06",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2111","STPO1",1,2,13,11,"H_07",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2112","STTO-BH",2,1,10,11,"H_08",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2113","CAAM-GB",7,3,8,11,"H_09",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2114","CAAN2",4,2,1,11,"H_11",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2115","CAIN3",3,1,3,11,"H_12",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2116","CAAM-GB",6,3,5,11,"H_13",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2117","STBR3",7,1,14,11,"H_14",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2118","STTO-BH",2,1,12,11,"H_15",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2119","CAIN4",6,2,6,11,"H_16",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2120","CAAN2",1,1,1,11,"H_17",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2121","CAIN3",7,3,7,11,"H_18",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2122","blank",6,1,3,11,"H_19",NA,"iButton in this Cone","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2123","STBR3",5,2,7,11,"I_01",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2124","STPO1",3,1,15,11,"I_02",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2125","CAAN2",2,2,1,11,"I_03",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2126","CAAN2",1,3,7,11,"I_04",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2127","CAAN1",4,1,7,11,"I_05",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2128","CAAN2",2,3,10,11,"I_06",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2129","CAIN4",6,3,11,11,"I_07",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2130","CACO1",7,2,4,11,"I_08",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2131","CAIN3",7,2,13,11,"I_09",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2132","CAAM-GB",7,1,15,11,"I_10",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2133","STDR2",7,2,5,11,"I_11",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2134","STDI",4,3,7,11,"I_12",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2135","STDI",1,2,10,11,"I_14",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2136","CAAM-GB",5,3,14,11,"I_15",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2137","STDR2",7,1,9,11,"I_16",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2138","STTO-BH",6,3,3,11,"I_17",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2139","STDR2",4,1,9,11,"I_18",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2140","CAIN4",1,1,13,11,"I_19",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2141","CAAM-GB",3,1,2,11,"I_20",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2142","STTO-BH",4,3,11,11,"J_01",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2143","CAAN2",4,3,11,11,"J_02",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2144","STIN",7,1,15,11,"J_03",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2145","STPO1",5,3,3,11,"J_04",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2146","CAIN3",4,3,16,11,"J_05",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2147","STDI",2,3,15,11,"J_06",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2148","STPO1",7,2,4,11,"J_08",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2149","STBR3",6,1,14,11,"J_10",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2150","CAIN4",4,2,11,11,"J_12",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2151","CAIN4",6,1,10,11,"J_13",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2152","STGL1",2,2,1,11,"J_14",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2153","STTO-BH",7,2,12,11,"J_15",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2154","CAAN1",7,1,10,11,"J_16",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2155","CAIN4",2,3,12,11,"J_17",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2156","STGL1",7,1,14,11,"J_18",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2157","CAAN1",4,2,5,11,"J_19",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2158","CAAN1",1,2,9,11,"J_20",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2159","STPO1",6,1,11,12,"A_01",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2160","CAAM-GB",3,1,5,12,"A_02",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2161","CAAN2",2,3,8,12,"A_03",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2162","STIN",1,1,8,12,"A_04",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2163","CAAN2",3,3,6,12,"A_05",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2164","CAAN1",3,2,5,12,"A_06",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2165","STTO-BH",6,2,15,12,"A_07",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2166","CAAN2",4,2,8,12,"A_08",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2167","CAAM-GB",5,3,3,12,"A_09",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2168","STBR3",5,1,14,12,"A_10",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2169","STPO1",5,3,14,12,"A_11",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2170","CAAM-GB",4,3,8,12,"A_12",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2171","CAAN1",3,1,9,12,"A_13",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2172","CAAN1",5,1,7,12,"A_14",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2173","STDI",1,3,3,12,"A_15",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2174","CAAN2",3,3,14,12,"A_16",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2175","STDI",2,1,7,12,"A_17",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2176","CAAN1",3,3,15,12,"A_18",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2177","STIN",2,1,8,12,"A_19",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2178","CAAN1",4,3,13,12,"A_20",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2179","STIN",3,2,16,12,"B_01",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2180","STIN",7,1,9,12,"B_02",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2181","CAAN2",5,3,13,12,"B_03",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2182","CAAN1",6,3,5,12,"B_04",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2183","CAAN1",2,1,15,12,"B_05",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2184","STDI",6,1,13,12,"B_06",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2185","CAIN4",4,3,4,12,"B_07",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2186","CAAN1",1,2,8,12,"B_08",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2187","CAAM-GB",3,2,10,12,"B_10",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2188","CAAN2",1,2,10,12,"B_11",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2189","CAAN2",4,1,6,12,"B_12",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2190","STIN",7,2,9,12,"B_14",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2191","CAAM-GB",2,3,2,12,"B_15",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2192","CAAN1",7,1,15,12,"B_16",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2193","CAIN4",1,3,6,12,"B_17",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2194","STBR3",2,2,6,12,"B_18",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2195","STDR2",2,2,13,12,"B_19",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2196","CAIN4",6,1,14,12,"C_01",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2197","CAAN2",7,3,1,12,"C_02",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2198","STPO1",5,2,11,12,"C_03",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2199","STBR3",7,3,13,12,"C_04",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2200","CAAN2",4,3,2,12,"C_05",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2201","STDI",7,2,15,12,"C_06",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2202","STDR2",2,3,5,12,"C_07",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2203","STGL1",5,3,14,12,"C_09",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2204","STIN",7,1,4,12,"C_10",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2205","STGL1",4,3,11,12,"C_11",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2206","CAAN2",2,2,4,12,"C_12",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2207","STIN",1,1,12,12,"C_13",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2208","STIN",7,2,12,12,"C_14",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2209","CAIN3",5,1,15,12,"C_15",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2210","CAAN2",5,3,12,12,"C_17",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2211","STDI",7,3,6,12,"C_18",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2212","CACO1",6,2,1,12,"C_19",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2213","STBR3",7,1,1,12,"C_20",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2214","CAIN3",7,3,10,12,"D_01",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2215","blank",1,1,3,12,"D_02",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2216","STIN",6,1,3,12,"D_03",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2217","CAAM-GB",6,3,16,12,"D_05",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2218","CAAM-GB",2,3,11,12,"D_06",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2219","CAAM-GB",2,1,5,12,"D_07",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2220","CAAM-GB",4,1,12,12,"D_08",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2221","CAAN1",6,3,9,12,"D_09",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2222","STDR2",4,3,1,12,"D_10",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2223","STGL1",5,1,13,12,"D_12",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2224","CAAN1",2,3,8,12,"D_14",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2225","STBR3",7,2,3,12,"D_15",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2226","CAAN1",7,3,14,12,"D_16",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2227","CAIN3",7,1,13,12,"D_17",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2228","STIN",1,3,13,12,"D_18",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2229","CAIN4",7,2,8,12,"D_19",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2230","STIN",3,2,14,12,"D_20",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2231","STIN",7,1,2,12,"E_01",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2232","CAIN4",7,3,6,12,"E_03",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2233","CAAN2",4,2,5,12,"E_05",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2234","CAIN3",5,1,10,12,"E_06",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2235","CAIN3",6,3,12,12,"E_07",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2236","blank",1,2,2,12,"E_08",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2237","CAIN4",6,1,2,12,"E_09",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2238","CAIN4",7,3,11,12,"E_10",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2239","CAAN2",4,3,12,12,"E_11",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2240","STBR3",6,1,7,12,"E_12",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2241","CAIN4",4,1,9,12,"E_13",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2242","STGL1",5,2,11,12,"E_14",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2243","STPO1",3,3,9,12,"E_16",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2244","CAAN2",4,2,6,12,"E_18",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2245","CAAM-GB",3,2,12,12,"E_19",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2246","blank",7,2,1,12,"E_20",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2247","STDI",2,2,15,12,"F_01",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2248","CAIN4",6,3,16,12,"F_02",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2249","CAIN3",4,1,9,12,"F_03",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2250","CAIN3",6,2,5,12,"F_04",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2251","CAAN1",6,1,8,12,"F_05",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2252","STDI",5,2,8,12,"F_06",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2253","CAAN1",6,1,3,12,"F_07",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2254","STPO1",6,3,8,12,"F_09",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2255","CACO1",4,2,2,12,"F_10",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2256","CAIN4",5,1,14,12,"F_11",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2257","STIN",2,3,12,12,"F_12",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2258","CAAN1",7,2,2,12,"F_13",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2259","CAAN2",2,1,14,12,"F_15",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2260","CAIN3",6,2,16,12,"F_16",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2261","STGL1",6,3,12,12,"F_17",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2262","CAAN2",7,2,13,12,"F_18",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2263","STDR2",7,3,14,12,"F_20",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2264","STDR2",2,1,8,12,"G_01",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2265","blank",2,2,3,12,"G_02",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2266","STDR2",2,3,14,12,"G_04",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2267","STIN",2,3,16,12,"G_05",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2268","STBR3",3,2,1,12,"G_06",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2269","STGL1",4,3,1,12,"G_07",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2270","STBR3",4,1,1,12,"G_08",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2271","STTO-BH",1,1,6,12,"G_11",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2272","STIN",7,2,2,12,"G_12",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2273","CAAN2",6,1,11,12,"G_13",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2274","STIN",5,1,16,12,"G_14",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2275","CAAN1",6,3,8,12,"G_15",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2276","CAIN4",6,3,7,12,"G_16",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2277","CAAM-GB",7,1,2,12,"G_17",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2278","CAAN1",6,2,11,12,"H_01",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2279","STGL1",2,3,9,12,"H_02",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2280","blank",4,1,1,12,"H_03",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2281","STIN",1,1,16,12,"H_04",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2282","CAIN4",1,2,4,12,"H_05",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2283","STTO-BH",4,1,15,12,"H_06",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2284","CAAN2",4,1,12,12,"H_07",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2285","CAIN3",3,2,12,12,"H_08",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2286","CAAN2",1,3,11,12,"H_09",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2287","CAIN3",6,2,15,12,"H_11",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2288","STIN",4,2,11,12,"H_12",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2289","CAIN3",4,1,6,12,"H_13",NA,"","2020-10-30",NA,304,NA,59,NA,NA,1,0,2021-09-15,NA,NA,NA
"2290","CAAN1",3,1,12,12,"H_14",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2291","STBR3",5,3,13,12,"H_16",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2292","CAAM-GB",1,1,2,12,"H_17",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2293","CAAM-GB",3,3,5,12,"H_18",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2294","CAIN4",7,3,4,12,"H_19",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2295","CAAN2",1,1,3,12,"I_01",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2296","CAIN4",5,3,12,12,"I_02",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2297","CAAN2",1,1,9,12,"I_04",NA,"","2020-09-17",NA,261,NA,16,NA,NA,1,0,2021-09-15,NA,NA,NA
"2298","CAAN2",3,2,16,12,"I_05",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2299","CAIN4",3,3,8,12,"I_07",NA,"","2020-10-16",NA,290,NA,45,NA,NA,1,0,2021-09-15,NA,NA,NA
"2300","CAAN1",7,3,6,12,"I_08",NA,"","2020-12-11",NA,346,NA,101,NA,NA,1,0,2021-09-15,NA,NA,NA
"2301","STBR3",2,3,7,12,"I_09",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2302","CAIN4",6,1,11,12,"I_10",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
"2303","STGL1",5,2,10,12,"I_11",NA,"","2020-11-13",NA,318,NA,73,NA,NA,1,0,2021-09-15,NA,NA,NA
"2304","CAIN3",2,2,7,12,"I_12",NA,"","2020-10-02",NA,276,NA,31,NA,NA,1,0,2021-09-15,NA,NA,NA
"2305","blank",6,1,2,12,"I_13",NA,"","2020-11-27",NA,332,NA,87,NA,NA,1,0,2021-09-15,NA,NA,NA
